,MFCCs_ 1,MFCCs_ 2,MFCCs_ 3,MFCCs_ 4,MFCCs_ 5,MFCCs_ 6,MFCCs_ 7,MFCCs_ 8,MFCCs_ 9,MFCCs_10,MFCCs_11,MFCCs_12,MFCCs_13,MFCCs_14,MFCCs_15,MFCCs_16,MFCCs_17,MFCCs_18,MFCCs_19,MFCCs_20,MFCCs_21,MFCCs_22,Family,Genus,Species
10,1.0,0.17904587272140196,0.354255081331253,0.29321585730808697,0.19827787364214397,0.233670550186682,0.0677414819043932,-0.190734227071404,-0.0416037023802333,0.0684738473830852,0.0507185905335302,0.0583448525731613,0.10501647359354199,-0.0751489800523468,-0.125253272451556,0.0600167615621511,0.12164451211460302,-0.00681938256446558,-0.000790150705275439,-0.00336953017719984,-0.0585293057476214,0.021936021023118004,2,3,5
11,1.0,0.14650779536726002,0.17393735230171598,0.5698724478283511,0.208229395883899,0.0703804335363401,-0.0734554343334186,0.017286242997961998,0.252761516891356,0.0780850902677856,-0.25529365301580803,0.14255940722853902,0.38780829698007896,-0.10449675998393598,-0.312319293381003,0.12122933114392,0.29791425183155,0.0373398981224932,-0.164069347795394,-0.199743221813275,0.0143058727633564,0.217676801855133,3,0,1
12,1.0,0.506760559469465,0.30821884814879397,0.525238784864784,0.226914075456006,-0.009467305666697791,-0.11590691411659401,0.10049407087521801,0.28736988633365695,0.0112150310506515,-0.320423661622682,0.0191984182246097,0.338582596772765,-0.00297712097879895,-0.25521732998464997,-0.0120245219029278,0.22412902914306498,0.09179356121419902,-0.09240813491021901,-0.13507493321364802,0.0285440709909167,0.17462932127862,3,0,1
13,1.0,0.36274683574955796,0.158282496935312,0.564439810739604,0.28167619262828997,0.0438754296154688,-0.157500688559374,0.0645204145521361,0.2992366299913,0.0186561912544267,-0.309725338972438,0.0714610665973397,0.322622365917215,-0.0215945121140281,-0.17453009049746399,0.003928584058745721,0.135394874279068,0.0805390397212658,-0.0499371096041459,-0.216706242750227,0.0037850771731135205,0.277090230282305,3,0,1
14,1.0,0.37604069720541106,0.42889687505263596,0.607613242647655,0.0888283335515504,-0.0464077871462626,-0.10715107158110698,0.0587070814612058,0.302529271145493,-0.0656153528542581,-0.33193439935642605,0.11897784805502301,0.387804021526165,-0.0593103576112407,-0.203942713292601,0.14689926726170002,0.180702107410498,-0.0012019563136134801,-0.0338084744264352,-0.0520438433150701,0.103671428961953,0.138317401555202,3,0,1
15,1.0,0.32928383155169605,0.0521445694631337,0.43316300548499703,0.246375262258173,0.136646660370975,0.0204482273634542,0.11049749948967601,0.17732133289844698,-0.11105072340459801,-0.301260905543294,0.141338300397175,0.36805024441403905,-0.0116509846816479,-0.14718718583724802,0.062352524953284,0.134335186529136,0.0282362535217954,-0.0234853436432828,-0.0328851283565485,0.0774315862439217,0.121062510892107,3,0,1
16,1.0,0.5311397357581071,0.288463319326741,0.460085080710136,0.241291665251952,-0.0190091918413448,-0.12809161153594198,0.0426561088317462,0.22987466924847197,0.110851766414189,-0.191201738406278,-0.0924020196608293,0.3099963590469961,0.17526775636221498,-0.17227985950110997,-0.0713367873428968,0.105952233967944,0.126821193774796,0.000645559421552426,-0.0358402845347752,-0.0659022275681651,0.0761074711046086,2,2,3
17,1.0,0.151640362785749,0.317315342903644,0.288890039831683,0.209711711168518,0.272962294828467,0.105790822066925,-0.187052110862524,-0.0113556713024374,0.127441949783954,0.06821128490233999,0.0716055540203782,0.11387781244894501,-0.0722900319379313,-0.130444299828342,0.0437225498716376,0.126356974747177,0.043502148751304,0.00590309210043676,-0.016535408122542,-0.078534421170015,0.0192832378552942,2,3,5
18,1.0,0.427336484123544,0.259255969342104,0.566473770927436,0.21305619486975602,0.00958368342907682,-0.146234282264142,0.0879425276756498,0.325763009680463,0.0706333754976971,-0.322183914345793,-0.0471393512771004,0.32268495409663894,0.007586532847874209,-0.23980903340414397,-0.0287971404941262,0.16281747802122198,0.061375368173788,-0.0224257629957827,-0.147935106447567,-0.027738078578024,0.16988370787409,3,0,1
19,0.5830467522915761,0.467951618108629,1.0,0.6796921449629288,0.0451221086427177,0.0846103207862096,0.0517628042453379,-0.0748802076768598,0.0118452335435848,0.10302694204697302,-0.161448632083177,-0.13558909435810598,0.11519740554751999,0.185321298373478,0.0242296427746794,-0.0995294230198921,-0.122869164913716,-0.0148652754593874,0.0035639733246819296,-0.26974849953877,-0.22154749430086396,0.185762665229643,2,3,5
20,1.0,0.16106373823144698,0.0879684137536911,0.384595259537723,0.285836444643421,0.209859166879043,0.0252282993582722,-0.216654272768915,-0.0610476915361791,0.305451789164964,0.144607736345218,-0.278452549833041,-0.11272267496584698,0.22773123937238499,0.114358219713932,-0.12822056890645,-0.118563156787331,-0.0141427171475845,0.06066905551133401,0.10918966597267998,-0.0137937342687424,-0.190481392103532,2,2,3
21,1.0,0.164962152800633,0.13120839493633,0.573942118678895,0.243056227937596,-0.0018814137648494802,-0.110323966593996,0.11407483281619803,0.250223289442557,-0.060425201084019005,-0.25788982248533104,0.194835247156943,0.280778068642429,-0.147322972360612,-0.20652738680014202,0.115618388047012,0.142312251131354,-0.0387051380973229,-0.0978530444681627,-0.0577990983593704,0.140764456980495,0.119263921208371,3,0,1
22,0.525903471842137,0.7619889786395408,1.0,0.48723095918057596,0.0498334918928662,0.418160192357779,-0.00637142977476168,-0.13531484528653698,0.0950591571905087,-0.0279620854851824,-0.0730363676894296,0.0853702838017629,0.11511390929466699,-0.163375490260308,-0.0404091833332249,0.0661013458399124,-0.109202448739504,-0.21188194707451102,-0.0331793860058538,-0.19163420302069298,-0.0259537384307237,0.107397052335319,2,3,5
23,1.0,0.106004061510852,0.327477177188814,0.283148484035728,0.194308086144265,0.21077619909748602,0.0852282484922544,-0.13713709328742202,-0.0453572970614669,0.0701313396612836,0.0573037670556555,0.0316162449192604,0.0750177951151718,-0.0292544486702842,-0.0943802273634606,0.0179184564488964,0.0782779393068727,0.0233662199036233,0.007730800971174591,-0.00213118672224245,-0.0712715196062244,-0.0261994609087816,2,3,5
24,1.0,0.273119899702284,0.22235196025129603,0.6408687116804829,0.19031119755907897,0.0956486768431679,-0.13585807319385199,0.00783943013457722,0.321746595576091,0.11444288531966199,-0.32548580284181106,0.0425513883021422,0.4838875526226649,-0.0048690624654888,-0.30741484432360305,0.0569277118002784,0.22119109169196,0.00964066697652635,-0.187882454883284,-0.200671159039788,-0.006480706656176571,0.23710360520557103,3,0,1
25,1.0,0.145108819748077,-0.0358456064918418,0.282706796658351,0.291043884159315,0.20686171215998103,0.048626827571014004,-0.17211061585574802,-0.11569834680907301,0.251256258746863,0.257976828769107,-0.12609211723949798,-0.248957350911139,0.0495061896725817,0.205311440336414,0.0661225956410397,-0.0440769114972038,-0.0672188931446093,-0.0585140356751314,-0.00135843928890162,0.0820579116130782,0.0454919809457192,3,0,0
26,0.9439257249565691,1.0,0.8186249616073091,0.498712297461693,-0.253855447430376,0.240198523014893,0.259246489957556,-0.218199171384394,0.0706885154965119,0.4658219191893,0.0058838609765960205,-0.16743062683812399,0.278767411907041,0.0832623318637213,-0.25790534673266297,0.10807394583572401,0.16974252433883302,-0.114643703031285,0.00739825292967377,0.200317175065594,-0.0171168102668594,-0.0936397040329674,2,3,5
27,1.0,0.16942480056519799,0.22394094628445602,0.6616495882566971,0.20390956809937696,0.0170708865214388,-0.0886934477115476,0.10625159643344098,0.30314847872144396,0.0272802070644182,-0.30708820248374896,0.137340406924981,0.32367895137665503,-0.167375666105969,-0.315132653560896,0.135583746243478,0.303301657323909,0.0501472291318885,-0.128951987898372,-0.12281866738716198,0.0899359057034789,0.17242719694480502,3,0,1
28,1.0,0.308229713697853,-0.15469421071763098,0.19844569677675697,0.42975084729811697,0.20358834555634198,-0.159117633043515,-0.07669040922545799,0.21540980729611603,0.24384157724330302,-0.12897702558978802,-0.29224257478589194,-0.0183487620672646,0.20426917228566502,0.0944476790606633,-0.117762421099981,-0.133722994943291,0.00701733107825348,0.0590734375937219,-0.0409623911009909,-0.0741828402223335,0.000142377558817501,1,1,2
29,1.0,0.398819173881712,0.41952721556703,0.28097806124771396,0.130157235330047,0.145903478398555,-0.0382796346447207,-0.0408656635922808,0.12948673927926801,0.0632326495331306,-0.0724701849442133,0.0700377088088076,0.109943855995769,-0.0787952463129937,-0.0641219578491895,0.0647208097670827,0.0321214153732675,0.010806742290064002,-0.0226909965215787,-0.0587628689580075,0.025107576878586002,0.0841541018252416,2,3,5
30,1.0,0.16076683974255598,-0.0281357641682576,0.32911242685427,0.32552399039126595,0.222706892659893,0.0499988882047472,-0.25506637301871,-0.22058145608123197,0.31560496437083196,0.42413170967512703,-0.11286427237669099,-0.36114466910072296,-0.00947631720735949,0.263227986806927,0.0974485062803568,-0.0680994636753317,-0.141280886776081,-0.20682653127636302,-0.0892003556342249,0.14465052240859197,0.13906026037363697,3,0,0
31,1.0,0.24229462543095998,0.23095946146029897,0.463035238242136,0.106193635739307,-0.00198817896334486,-0.10774872138853,0.11347704884780198,0.21987886331511602,-0.0716400224519312,-0.24833463892923396,0.18673128419339802,0.19622213568626698,-0.263513592220612,-0.21224466115905602,0.14464841570442702,0.13930151698474602,-0.048641156798918,-0.123992672877116,-0.0691422314283202,0.128296619622601,0.0911224857022458,3,0,1
32,1.0,0.208230045632534,0.0419671815115191,0.39090814162464,0.362461452211756,0.284769523208447,0.0798435954337601,-0.178042255849308,-0.153269325594725,0.22313881166103303,0.25557088997485394,-0.11899608749117199,-0.285489824214469,-0.0400090160047745,0.10022248200586499,-0.0480495040068502,-0.122650188019974,-0.0796475030837092,-0.108214055401385,-0.0999744086110247,0.0324621267516108,0.0166759238239975,3,0,0
33,1.0,0.16192381291139002,0.17304323897072402,0.5556844576443211,0.19748019551412802,0.0265449773678234,-0.151633026095522,-0.00540716861906492,0.261770198645715,0.0558091997235377,-0.31575674285805394,0.0734105051974296,0.34926250533740105,-0.143930775919334,-0.332344320218426,0.0697927858202264,0.213257450699068,0.033834423648685004,-0.10500579237829,-0.13638236891583,0.0676143557294618,0.22672771123479102,3,0,1
34,1.0,0.0790287637001445,0.0911442539975075,0.576416964246681,0.263724302707953,0.0591638062972573,-0.149532529575275,-0.0328417930484916,0.201101822971672,0.0309115998581332,-0.144549840804426,0.226005700684389,0.198510755472687,-0.298069371282681,-0.17718344133517702,0.24373547428865197,0.191614945896485,-0.14369529127345598,-0.22578029611060701,-0.0831081408722704,0.162326157832264,0.20886266813173202,3,0,1
35,1.0,0.605602788063582,0.692555588644594,0.5614534029846341,-0.253029917632362,-0.0810333740081692,0.37786470255109794,0.0505275187349296,-0.23123442044403103,0.17528590229414903,0.16867581080169197,-0.127315002206611,-0.0146983801878269,0.24073878836820498,0.00610615125922599,-0.0949891235795045,0.12359563566202901,0.13921469383055202,-0.0783178250516482,0.035261808297797,0.137994700483693,-0.0412018505498752,3,0,0
36,1.0,0.35986380855628797,0.7766435612871819,0.198889786391276,-0.201863611987314,0.30644022373160196,0.145737635113279,-0.18242532320677998,0.11207856320858099,0.23390720231529602,-0.0801338498955576,-0.0972310202207462,0.077130272577733,0.0945464909940797,-0.0781922719946629,-0.0375910725933279,0.0688966216428464,-0.0386741851039155,-0.0574295634685543,0.046030825266439,0.0173643798346675,-0.0638810939754397,3,4,6
37,1.0,0.258079817328344,0.62914299426387,0.33956206713259,-0.26647610175239,0.332797083419265,0.38980452525762893,-0.206448047756144,-0.0811931812296157,0.17545132079625197,-0.093868505590612,-0.021088470554518998,0.26088540362814805,0.125815891517899,-0.0752200118451379,-0.024558668523626002,0.0539664510737615,0.0049283256769163,0.0181389126567774,0.10366167208938401,0.0731749064012985,-0.0486348522989397,3,4,6
38,1.0,0.33904926220327397,-0.00127559679276023,0.0750880573333456,0.29809084436421196,0.19063902299288396,0.0222953646540818,0.0492163828381477,0.17537968006551902,-0.007750523061774309,-0.252298054567613,-0.19881329968989897,0.198647280835314,0.44591747723756797,0.24954339422670602,-0.161597917033065,-0.299406734668027,-0.121591687115461,0.10806162881639199,0.124869951111042,-0.00488819724950621,-0.040085958261728,3,0,0
39,1.0,0.4089451587399871,-0.0102593903610031,0.36605246522369506,0.402928598840529,0.0723471787996875,-0.232131501247302,-0.140870422526171,0.16511346467052598,0.23284643016581502,-0.0594117502858414,-0.257386971036787,-0.0733339609398404,0.21091350907480802,0.17681853241104503,-0.12426517471488699,-0.15483405589845098,0.043520651428843996,0.17322322698842402,0.0839090635053022,-0.0833127240113133,-0.0753712229729318,1,1,2
40,1.0,0.0973753467297996,0.118129869979123,0.555319315960514,0.33125267309331496,0.0141644863955623,-0.101193270167324,0.0180661948804302,0.16297143047879,0.18257814819564,-0.0941584717211668,-0.275688841378477,-0.0405335118626944,0.18800991282491897,0.119479430564483,-0.10196697725608801,-0.17111788881909804,-0.015105769637041001,0.13118888493941902,0.0123869388680409,-0.149795797425926,-0.0576692289799255,1,1,2
41,1.0,0.142510747996077,0.151060121765111,0.5307101045537089,0.356942889193081,0.27020302498427107,0.103577489293953,-0.20673019576024104,-0.009276114188913871,0.448839828448184,0.0136435168143596,-0.45581539387036396,0.00789076005147378,0.41583627438287696,0.0761788671297544,-0.28343462186705703,-0.172998812741962,0.0126471163337465,0.162127477318807,0.188571788911763,-0.0923345203332524,-0.3112229277581369,2,2,3
42,1.0,0.14747029405788298,0.086512828826,0.517711217811661,0.21521875465987197,-0.0373641659600208,-0.20040703498203602,-0.00113906396571097,0.23292731240203798,0.0874169597269774,-0.11832819822007302,0.138696061913484,0.20363905348928998,-0.18195850032060698,-0.199594667863483,0.132813919889196,0.18024377678607,-0.0385366477605083,-0.121519539937465,-0.0802790334850892,0.142301683841216,0.213046717382643,3,0,1
43,1.0,-0.6144089906698511,-0.261315401621612,0.0511384961775213,0.0621185198217731,0.501500365212566,0.0965055979475996,-0.155093240011263,0.0356571830470136,0.121933104716812,0.0566585177843978,-0.0104862761194005,-0.219668956038956,-0.0491897362501398,0.0374936042510565,-0.0286171084524355,0.0484535622696648,0.0724199462772995,0.0178232850860924,-0.0214180097588291,-0.0942800106807521,-0.0916000934317731,2,7,9
44,1.0,0.550346858035619,0.46289470738409794,0.24291052674677696,0.0568631579230358,0.178955560497883,0.0735288580878479,-0.0396446893964502,0.13183015292868,0.0892601109572531,-0.0900285921430038,0.0685772265621559,0.10874710624912198,-0.0884894601165819,-0.0324143665915661,0.0724621820940812,0.00130057560298115,0.000356627257086069,0.0216170165234578,-0.0149548064571496,0.0135804894263174,0.0689742492808858,2,3,5
45,1.0,0.00493792225688814,0.4017794728097229,0.39659116103485703,0.20344958878143202,0.24556165242039601,0.132571436059369,-0.14459977997339998,-0.0318676829086357,0.0524071416248729,0.0973606557064544,0.0635912476737298,0.0609147993548815,-0.0498747555534567,-0.11858864092066002,-0.0221524998948949,0.10528956744598199,0.0307443958459638,-0.0165500271012015,0.0233752548904849,-0.06685767315655099,-0.0073402270940136705,2,3,5
46,1.0,0.674055523775818,0.648854418693094,0.30972616068274106,0.0304143257454849,0.19815631427732602,0.0108367386794911,0.14495971526423002,0.12382355136500901,-0.292967069690727,-0.0629340755205924,0.31864406423134195,-0.16671104352750302,-0.27894488771773995,0.18346987916102697,0.0155686518648548,-0.194684169075774,-0.0157892633502918,-0.0389460889221622,0.0265935244070097,0.0123297958260585,-0.212967837575582,2,3,4
47,1.0,0.29129613226702505,0.805219810036504,0.279126772735239,-0.249486187183417,0.343078692022527,0.243989518451472,-0.196009811707853,0.0131845589337158,0.13021885619975698,-0.0895620545313726,-0.03434940251164,0.20318101024033497,0.0996841219993247,-0.109539148998512,-0.0438634542683463,0.0752132641266045,0.0209062967737915,-0.0341542205470341,0.0446253476963117,0.0878100309090214,-0.0197135741558663,3,4,6
48,1.0,0.494481389711782,0.389504308242914,0.5821184921620639,0.20405919522692603,0.06771747991098301,-0.0685573593332404,0.0362424665017334,0.32742442943279,0.0630146192521383,-0.266284450788647,0.083925698390629,0.33396011154981897,-0.0804735722933038,-0.226638754932345,0.0995955439302619,0.20435322860077101,0.0498456005403444,-0.0112010890888241,-0.0518497813939212,0.0107315845569355,0.175787201710487,3,0,1
49,1.0,0.485981857664819,0.33866950432211496,0.564192972325229,0.166084652081177,-0.0120931760473623,-0.0576602260949041,0.0334796955278039,0.330054143746498,0.136032356050157,-0.307478850103291,0.0137408238472102,0.39789858310177,-0.0511676130297994,-0.272938407114542,0.0445860926946414,0.20186103506871697,-0.0356872958503662,-0.0969212997760761,-0.0513465311497372,0.0388806759115041,0.18498292624082502,3,0,1
50,1.0,0.23058355162516,0.254844780106205,0.6065746809861501,0.21045068865288197,0.132252615873207,-0.0831354694710195,0.00268605557167522,0.32587940001557697,0.10989717639542801,-0.36725096531376294,0.034328792758281004,0.43642170713409,-0.10080125510024199,-0.324339882203795,0.0949375841942184,0.222284446195511,-0.0280356527952094,-0.0680776804576581,-0.0828681337168123,0.0645778452082342,0.24858384024021,3,0,1
51,1.0,0.16076447729734802,0.0606484542155553,0.563193712933281,0.21933485328643,0.0796428543821826,-0.15654710846013697,0.00396027880840345,0.28456234829331706,0.0777312294588195,-0.288159925935367,0.0859855724024849,0.35938264784595503,-0.0963822535660693,-0.300300041917693,0.0795662327172025,0.277590117511166,0.0120087348307592,-0.167304932060735,-0.242733036971487,0.006464875362338979,0.204149285581186,3,0,1
52,1.0,0.445119721990835,0.334722307611202,0.5759842345413461,0.13113422195336,-0.0370826278536957,-0.0865392771815896,0.0580934328972092,0.22901742357902102,0.0538940013590788,-0.23401297397669302,0.0806951891289578,0.36548648600784994,-0.0178983160744109,-0.263989004315798,0.0531629475257262,0.18245727251983396,-0.0183244539145872,-0.0781827732943953,-0.0393756009669107,0.0102884437345266,0.13364795449461,3,0,1
53,1.0,0.533322945974936,0.27611762726653,0.469193692878434,0.15543842948724101,0.0983257757570073,-0.0248657234861201,0.0836221738279593,0.288263642743565,0.0713124094228291,-0.27767938929396996,-0.0358044088303395,0.296455645505599,-0.0845806644311448,-0.26548085289786,0.00350654204005667,0.15957715347940601,0.0626510487473216,-0.0350488983654565,-0.108595355743483,0.0114580915978391,0.22275080568810898,3,0,1
54,1.0,0.147711733434808,0.335871750572232,0.27760884959986704,0.13731809020503,0.19992266498581,0.102083608245524,-0.141986003627036,-0.0453189635611225,0.0874314843345507,0.0864342348376957,0.0619808307613706,0.0826753094098019,-0.0203907965125985,-0.141826863660118,0.000742191775296585,0.118510664050806,0.0155506723384426,0.00135569343815475,-0.0350438272858017,-0.0822483864339788,0.006752403224464429,2,3,5
55,1.0,0.23371046896920603,0.179116837032244,0.548397323351302,0.20928083217033103,0.0919941221860755,-0.115707275822361,-0.0230962023621541,0.23532179578988,0.0114861250821931,-0.35984157552130697,0.0438170566980822,0.349903924745033,-0.13760837995837696,-0.252061965622592,0.16663100497569197,0.242642347019928,0.0125099942187583,-0.0603961894514186,-0.0870130562298636,0.103283770469329,0.250658636565128,3,0,1
56,1.0,-0.0563585835752654,0.17372844884503,0.6831686056126509,0.185076277637255,0.0248831965316774,-0.0725475426211549,0.0587067923020944,0.18403691717065399,-0.024403100641848,-0.215853493478014,0.174294892884823,0.197264034859447,-0.253420571407977,-0.156692584869798,0.14857919566809,0.0789693494426275,-0.0185921721581109,-0.00836525333251494,-0.0645968467273815,0.0709443191817712,0.140703500657034,3,0,1
57,1.0,0.255917689782046,0.714681340399721,0.371858699988125,-0.330493365410745,0.28220557967722,0.424770691945561,-0.174133604751722,-0.0383460648471359,0.23506684138664,-0.10875570409933001,-0.0877912656779265,0.24252537700590301,0.0977969164732729,-0.12223888126648,-0.0584610528606917,0.0463925003370747,0.0229563798773729,-0.0121877603583408,0.0586576326115345,0.08126291054832599,-0.0597690938938118,3,4,6
58,1.0,0.6215015342699721,0.7853840697155641,0.403500021085369,-0.0491651170762386,0.15766028764426002,0.0243514663564421,0.241977012882174,0.2016346880426,-0.3913944104381721,0.0400873903498626,0.465730033126652,-0.22685534982613198,-0.296512869060288,0.308399438116419,0.11958009157994699,-0.0937187498780116,0.0146743637019524,-0.00448021887499202,0.0582583911472655,-0.0880549038834575,-0.26037169892273,2,3,4
59,0.930510029631782,0.645138665229944,1.0,0.39531142434088296,-0.34474630402058504,0.298312011503886,0.17015447767766098,-0.0486889163240399,0.138445611840243,-0.116820496579275,-0.0491549834104788,0.29851918577208897,0.00241221390848715,-0.24466401116428196,0.194554298396696,0.0874675942607065,-0.161492611258816,-0.053656777914312996,0.130147073002049,0.133926087731716,-0.0194973570336599,-0.0361466533775418,2,3,4
60,1.0,0.43459137830877503,0.59239632208577,0.543714121509357,-0.13399290207328302,-0.10585981908071902,0.34301869907289,0.123358786680008,-0.224351585009764,0.0525774075521838,0.22708271830451002,-0.0735926703985358,-0.11674454756873802,0.145202378609161,0.0754064477249911,-0.10844025993537501,0.0400867087374,0.0965471516872718,-0.0474150306913313,0.0214639755192288,0.12250075553205099,0.00675563982104274,3,0,0
61,1.0,0.295544976340454,0.21524254800447798,0.49126722382358295,0.16885694847591298,0.0200416666281166,-0.09758132664715599,0.128489254366742,0.328010928330429,0.015661672854379,-0.314794344191815,0.0777439722231255,0.275782012018362,-0.13958241748604003,-0.19519485659697303,0.09855562324001899,0.19228560913119197,0.0589415905779521,-0.0943881034952124,-0.14222250857899602,0.0850363515875268,0.221605531480776,3,0,1
62,1.0,0.646891144810188,0.627963176080244,0.39240309872783796,0.00902788210056764,0.151432021948131,0.0387789404058065,0.193463082596905,0.16276311323700302,-0.262005835485448,0.00101837934963682,0.30775225971995,-0.23503041159797303,-0.305777474828729,0.18151649260173802,0.0881948483333058,-0.1394718111265,-0.0042486292955074105,0.00223921597866173,0.065504775671909,-0.00145780874118166,-0.21475319594993,2,3,4
63,1.0,0.349404110504565,0.20873258117441104,0.46198270903285993,0.15449049561424802,0.009565565464503809,-0.08344648896742099,0.0677390660564279,0.22356080956594898,0.0089754759824195,-0.238135526583593,0.0294338447526082,0.222808918293707,-0.0712377108534314,-0.181825952293131,0.0202374981336693,0.127492018879006,0.0477247473055981,-0.0641863104887259,-0.118340073452194,0.0243838176104408,0.165971427360542,3,0,1
64,1.0,0.11951972953736302,0.377560578680901,0.304329096696263,0.15364047189558303,0.210787722093735,0.0969821727122518,-0.120688116503035,-0.0446250038546784,0.0831556829650493,0.0932067877062997,0.0669701982985159,0.0732364290322157,-0.0431509726850135,-0.113335490412271,0.0335395742119171,0.11506622367838001,0.0270710684022067,0.0134354997474408,-0.0219810894888255,-0.0722414148642093,0.0171012571711449,2,3,5
65,1.0,0.7208675618414019,0.6438425144366829,0.42266376299337605,0.0325849701216549,0.101911426371314,0.0618309356461939,0.22113274691636,0.15593142900350399,-0.24694203344974106,0.0079292965799578,0.386998672825813,-0.0315176414571212,-0.24537766327184804,0.19038666849860397,0.0872784568592015,-0.0868463998310479,0.0173405138035847,0.0117609457808299,0.10316403157270698,0.0602831834858609,-0.136587880088373,2,3,4
66,1.0,0.20461405303955302,0.246327865459808,0.5534471662275,0.133993602342794,0.0107107514119671,-0.09595798727807699,0.09219596323653698,0.24229635111958606,-0.0301407069151051,-0.19922205613596897,0.23533037502572898,0.26348613808238397,-0.27442677874789895,-0.187059181519625,0.268216937176993,0.187225687194417,-0.136097034660039,-0.17693214815327998,-0.0908214802346793,0.134758816867413,0.17647621533763502,3,0,1
